QUERY_KEY|QUERY_TEXT|DOC_KEY|ENGINE|RANK|SCORE
6|restrição a competitividade|JURISPRUDENCIA-SELECIONADA-28875|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|50|129.41573
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-10089|SOLR_PESQUISA_ORIGINAL_select|1|11974.376
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17089|SOLR_PESQUISA_ORIGINAL_select|2|10721.171
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11611|SOLR_PESQUISA_ORIGINAL_select|3|10165.602
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11612|SOLR_PESQUISA_ORIGINAL_select|4|8452.868
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-104455|SOLR_PESQUISA_ORIGINAL_select|5|4952.579
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17022|SOLR_PESQUISA_ORIGINAL_select|6|132.34106
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18001|SOLR_PESQUISA_ORIGINAL_select|7|129.3713
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17205|SOLR_PESQUISA_ORIGINAL_select|8|78.917816
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17206|SOLR_PESQUISA_ORIGINAL_select|9|77.28252
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-49135|SOLR_PESQUISA_ORIGINAL_select|10|76.259544
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18936|SOLR_PESQUISA_ORIGINAL_select|11|75.390236
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-15532|SOLR_PESQUISA_ORIGINAL_select|12|68.552414
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18020|SOLR_PESQUISA_ORIGINAL_select|13|66.17053
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-134594|SOLR_PESQUISA_ORIGINAL_select|14|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-109711|SOLR_PESQUISA_ORIGINAL_select|15|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-67219|SOLR_PESQUISA_ORIGINAL_select|16|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17204|SOLR_PESQUISA_ORIGINAL_select|17|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18017|SOLR_PESQUISA_ORIGINAL_select|18|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18016|SOLR_PESQUISA_ORIGINAL_select|19|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18014|SOLR_PESQUISA_ORIGINAL_select|20|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18359|SOLR_PESQUISA_ORIGINAL_select|21|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17068|SOLR_PESQUISA_ORIGINAL_select|22|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17209|SOLR_PESQUISA_ORIGINAL_select|23|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17207|SOLR_PESQUISA_ORIGINAL_select|24|64.68565
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18043|SOLR_PESQUISA_ORIGINAL_select|25|61.907238
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17090|SOLR_PESQUISA_ORIGINAL_select|26|61.907238
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18018|SOLR_PESQUISA_ORIGINAL_select|27|57.0098
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17091|SOLR_PESQUISA_ORIGINAL_select|28|57.0098
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17249|SOLR_PESQUISA_ORIGINAL_select|29|55.90417
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-32639|SOLR_PESQUISA_ORIGINAL_select|30|26.796143
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11604|SOLR_PESQUISA_ORIGINAL_select|31|17.500832
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-32606|SOLR_PESQUISA_ORIGINAL_select|32|16.552036
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-21162|SOLR_PESQUISA_ORIGINAL_select|33|16.146305
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-20628|SOLR_PESQUISA_ORIGINAL_select|34|15.95081
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-5574|SOLR_PESQUISA_ORIGINAL_select|35|1.6931297
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18019|SOLR_PESQUISA_ORIGINAL_select|36|1.6171414
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-20539|SOLR_PESQUISA_ORIGINAL_select|37|1.5151414
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-31123|SOLR_PESQUISA_ORIGINAL_select|38|0.4164169
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-10089|SOLR_PESQUISA_ORIGINAL_selectSwan|1|23025.248
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17089|SOLR_PESQUISA_ORIGINAL_selectSwan|2|18684.234
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11611|SOLR_PESQUISA_ORIGINAL_selectSwan|3|17664.95
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11612|SOLR_PESQUISA_ORIGINAL_selectSwan|4|17403.002
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-104455|SOLR_PESQUISA_ORIGINAL_selectSwan|5|9477.175
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17022|SOLR_PESQUISA_ORIGINAL_selectSwan|6|288.6026
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18001|SOLR_PESQUISA_ORIGINAL_selectSwan|7|254.92892
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18936|SOLR_PESQUISA_ORIGINAL_selectSwan|8|150.20633
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18020|SOLR_PESQUISA_ORIGINAL_selectSwan|9|149.89911
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-49135|SOLR_PESQUISA_ORIGINAL_selectSwan|10|147.7592
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17068|SOLR_PESQUISA_ORIGINAL_selectSwan|11|145.75467
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17204|SOLR_PESQUISA_ORIGINAL_selectSwan|12|144.76483
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17205|SOLR_PESQUISA_ORIGINAL_selectSwan|13|143.98285
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17209|SOLR_PESQUISA_ORIGINAL_selectSwan|14|143.83147
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17206|SOLR_PESQUISA_ORIGINAL_selectSwan|15|142.13353
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18014|SOLR_PESQUISA_ORIGINAL_selectSwan|16|141.35909
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-134594|SOLR_PESQUISA_ORIGINAL_selectSwan|17|139.717
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-109711|SOLR_PESQUISA_ORIGINAL_selectSwan|18|139.717
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-67219|SOLR_PESQUISA_ORIGINAL_selectSwan|19|139.717
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17207|SOLR_PESQUISA_ORIGINAL_selectSwan|20|139.717
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18016|SOLR_PESQUISA_ORIGINAL_selectSwan|21|139.28569
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18043|SOLR_PESQUISA_ORIGINAL_selectSwan|22|135.94069
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17090|SOLR_PESQUISA_ORIGINAL_selectSwan|23|131.42337
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18017|SOLR_PESQUISA_ORIGINAL_selectSwan|24|127.46446
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18359|SOLR_PESQUISA_ORIGINAL_selectSwan|25|127.24498
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-15532|SOLR_PESQUISA_ORIGINAL_selectSwan|26|122.35881
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17249|SOLR_PESQUISA_ORIGINAL_selectSwan|27|117.61673
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18018|SOLR_PESQUISA_ORIGINAL_selectSwan|28|110.96601
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17091|SOLR_PESQUISA_ORIGINAL_selectSwan|29|108.33253
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11604|SOLR_PESQUISA_ORIGINAL_selectSwan|30|29.13698
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-32606|SOLR_PESQUISA_ORIGINAL_selectSwan|31|26.470255
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-21162|SOLR_PESQUISA_ORIGINAL_selectSwan|32|25.447628
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-20628|SOLR_PESQUISA_ORIGINAL_selectSwan|33|24.965382
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-32639|SOLR_PESQUISA_ORIGINAL_selectSwan|34|24.501074
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-5574|SOLR_PESQUISA_ORIGINAL_selectSwan|35|3.7189324
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18019|SOLR_PESQUISA_ORIGINAL_selectSwan|36|3.5920427
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-20539|SOLR_PESQUISA_ORIGINAL_selectSwan|37|3.3287938
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-31123|SOLR_PESQUISA_ORIGINAL_selectSwan|38|0.6684722
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-10089|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|54995.445
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17089|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|44634.67
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11611|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|42238.074
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11612|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|41714.18
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-104455|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|23283.033
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17022|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|697.00543
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18001|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|625.5211
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18020|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|359.69836
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18936|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|358.2443
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-49135|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|353.35004
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17068|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|349.34097
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17204|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|347.3613
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17205|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|345.79736
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17209|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|345.49457
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17206|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|342.09872
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18014|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|340.54984
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-134594|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|337.26562
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-109711|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|337.26562
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-67219|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|337.26562
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17207|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|337.26562
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18016|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|336.403
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18043|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|325.9899
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17090|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|316.9553
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18017|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|312.76056
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18359|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|312.3216
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-15532|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|294.0858
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17249|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|27|281.89066
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18018|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|28|269.96524
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-17091|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|29|264.6983
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-32606|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|30|67.501686
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-21162|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|31|64.89389
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-20628|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|32|63.66412
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-11604|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|33|58.27396
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-32639|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|34|49.002148
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-30118|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|35|41.942738
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-5574|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|36|8.991068
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-18019|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|37|8.629876
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-20539|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|38|8.357262
7|acréscimos e supressões|JURISPRUDENCIA-SELECIONADA-31123|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|39|1.7046682
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-18827|SOLR_PESQUISA_ORIGINAL_select|1|53283.004
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20953|SOLR_PESQUISA_ORIGINAL_select|2|51454.934
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20972|SOLR_PESQUISA_ORIGINAL_select|3|49744.305
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20956|SOLR_PESQUISA_ORIGINAL_select|4|28518.746
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20977|SOLR_PESQUISA_ORIGINAL_select|5|28518.746
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20974|SOLR_PESQUISA_ORIGINAL_select|6|28518.746
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-LEGADA-189|SOLR_PESQUISA_ORIGINAL_select|7|28518.746
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14829|SOLR_PESQUISA_ORIGINAL_select|8|17959.592
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14809|SOLR_PESQUISA_ORIGINAL_select|9|17959.592
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-22173|SOLR_PESQUISA_ORIGINAL_select|10|16465.578
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-22191|SOLR_PESQUISA_ORIGINAL_select|11|16465.578
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20896|SOLR_PESQUISA_ORIGINAL_select|12|10671.389
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39215|SOLR_PESQUISA_ORIGINAL_select|13|10323.776
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-54843|SOLR_PESQUISA_ORIGINAL_select|14|9125.999
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-54815|SOLR_PESQUISA_ORIGINAL_select|15|9125.999
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20915|SOLR_PESQUISA_ORIGINAL_select|16|9125.999
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39212|SOLR_PESQUISA_ORIGINAL_select|17|9125.999
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39213|SOLR_PESQUISA_ORIGINAL_select|18|9125.999
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39214|SOLR_PESQUISA_ORIGINAL_select|19|9125.999
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-79794|SOLR_PESQUISA_ORIGINAL_select|20|7644.7085
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14820|SOLR_PESQUISA_ORIGINAL_select|21|255.3297
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-11681|SOLR_PESQUISA_ORIGINAL_select|22|247.56718
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14561|SOLR_PESQUISA_ORIGINAL_select|23|244.89238
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14886|SOLR_PESQUISA_ORIGINAL_select|24|244.89238
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-23589|SOLR_PESQUISA_ORIGINAL_select|25|235.45224
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-70747|SOLR_PESQUISA_ORIGINAL_select|26|216.90715
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-123339|SOLR_PESQUISA_ORIGINAL_select|27|211.09964
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-16157|SOLR_PESQUISA_ORIGINAL_select|28|209.56693
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-15768|SOLR_PESQUISA_ORIGINAL_select|29|206.47142
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-22202|SOLR_PESQUISA_ORIGINAL_select|30|205.81973
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21212|SOLR_PESQUISA_ORIGINAL_select|31|205.81973
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20538|SOLR_PESQUISA_ORIGINAL_select|32|205.81973
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14487|SOLR_PESQUISA_ORIGINAL_select|33|205.81973
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21219|SOLR_PESQUISA_ORIGINAL_select|34|205.81973
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21208|SOLR_PESQUISA_ORIGINAL_select|35|205.81973
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-123414|SOLR_PESQUISA_ORIGINAL_select|36|202.95811
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21150|SOLR_PESQUISA_ORIGINAL_select|37|200.93118
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-123375|SOLR_PESQUISA_ORIGINAL_select|38|196.82681
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-123374|SOLR_PESQUISA_ORIGINAL_select|39|181.98756
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-47861|SOLR_PESQUISA_ORIGINAL_select|40|143.15625
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-11659|SOLR_PESQUISA_ORIGINAL_select|41|134.97104
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21033|SOLR_PESQUISA_ORIGINAL_select|42|133.46982
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-15210|SOLR_PESQUISA_ORIGINAL_select|43|133.39236
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-38333|SOLR_PESQUISA_ORIGINAL_select|44|132.44867
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-53626|SOLR_PESQUISA_ORIGINAL_select|45|129.8461
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21242|SOLR_PESQUISA_ORIGINAL_select|46|129.8461
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-31616|SOLR_PESQUISA_ORIGINAL_select|47|128.27931
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-33177|SOLR_PESQUISA_ORIGINAL_select|48|127.66485
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39155|SOLR_PESQUISA_ORIGINAL_select|49|127.66485
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-17077|SOLR_PESQUISA_ORIGINAL_select|50|127.66485
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-18827|SOLR_PESQUISA_ORIGINAL_selectSwan|1|93623.47
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20953|SOLR_PESQUISA_ORIGINAL_selectSwan|2|59712.54
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20972|SOLR_PESQUISA_ORIGINAL_selectSwan|3|53765.832
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20977|SOLR_PESQUISA_ORIGINAL_selectSwan|4|41747.016
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-LEGADA-189|SOLR_PESQUISA_ORIGINAL_selectSwan|5|40520.547
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20974|SOLR_PESQUISA_ORIGINAL_selectSwan|6|40365.1
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20956|SOLR_PESQUISA_ORIGINAL_selectSwan|7|32083.86
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-22191|SOLR_PESQUISA_ORIGINAL_selectSwan|8|16561.295
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14829|SOLR_PESQUISA_ORIGINAL_selectSwan|9|16392.451
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14809|SOLR_PESQUISA_ORIGINAL_selectSwan|10|16359.717
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20896|SOLR_PESQUISA_ORIGINAL_selectSwan|11|16316.169
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-22173|SOLR_PESQUISA_ORIGINAL_selectSwan|12|15476.034
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39215|SOLR_PESQUISA_ORIGINAL_selectSwan|13|15346.654
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-54843|SOLR_PESQUISA_ORIGINAL_selectSwan|14|12450.319
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39212|SOLR_PESQUISA_ORIGINAL_selectSwan|15|12140.254
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39213|SOLR_PESQUISA_ORIGINAL_selectSwan|16|11936.254
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-54815|SOLR_PESQUISA_ORIGINAL_selectSwan|17|11272.944
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20915|SOLR_PESQUISA_ORIGINAL_selectSwan|18|10519.081
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-39214|SOLR_PESQUISA_ORIGINAL_selectSwan|19|10211.2
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-79794|SOLR_PESQUISA_ORIGINAL_selectSwan|20|8386.338
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-70747|SOLR_PESQUISA_ORIGINAL_selectSwan|21|327.76974
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-15768|SOLR_PESQUISA_ORIGINAL_selectSwan|22|297.46185
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14561|SOLR_PESQUISA_ORIGINAL_selectSwan|23|252.88834
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14487|SOLR_PESQUISA_ORIGINAL_selectSwan|24|238.9084
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14820|SOLR_PESQUISA_ORIGINAL_selectSwan|25|232.107
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-11681|SOLR_PESQUISA_ORIGINAL_selectSwan|26|230.30373
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-23589|SOLR_PESQUISA_ORIGINAL_selectSwan|27|220.8735
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21150|SOLR_PESQUISA_ORIGINAL_selectSwan|28|218.34018
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-47861|SOLR_PESQUISA_ORIGINAL_selectSwan|29|217.67928
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-20538|SOLR_PESQUISA_ORIGINAL_selectSwan|30|216.35707
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-123339|SOLR_PESQUISA_ORIGINAL_selectSwan|31|215.35072
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21219|SOLR_PESQUISA_ORIGINAL_selectSwan|32|209.55032
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-22202|SOLR_PESQUISA_ORIGINAL_selectSwan|33|209.5369
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-14886|SOLR_PESQUISA_ORIGINAL_selectSwan|34|209.49039
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21212|SOLR_PESQUISA_ORIGINAL_selectSwan|35|209.26196
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-11659|SOLR_PESQUISA_ORIGINAL_selectSwan|36|206.59496
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-15210|SOLR_PESQUISA_ORIGINAL_selectSwan|37|205.71999
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21208|SOLR_PESQUISA_ORIGINAL_selectSwan|38|204.5319
8|obras e serviços de engenharia|JURISPRUDENCIA-SELECIONADA-21242|SOLR_PESQUISA_ORIGINAL_selectSwan|39|203.94931
